Record_ID,Date,Asset,Field_Group,Watercut_Pct,Data_Type,Original_Watercut_Pct,Watercut_Adjusted,Oil_Rate_BOPD,Oil_Rate_Type
5808,2025-04-28,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1139.0,Synthetic
5820,2025-04-29,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1235.1,Synthetic
5832,2025-04-30,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1138.7,Synthetic
5844,2025-05-01,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1137.2,Synthetic
5856,2025-05-02,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1116.4,Synthetic
5868,2025-05-03,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1146.6,Synthetic
5880,2025-05-04,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1162.0,Synthetic
5892,2025-05-05,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1180.7,Synthetic
5904,2025-05-06,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1087.3,Synthetic
5916,2025-05-07,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1128.4,Synthetic
5928,2025-05-08,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1150.6,Synthetic
5940,2025-05-09,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1153.9,Synthetic
5952,2025-05-10,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1132.8,Synthetic
5964,2025-05-11,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1149.6,Synthetic
5976,2025-05-12,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1102.4,Synthetic
5988,2025-05-13,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1181.1,Synthetic
6000,2025-05-14,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1160.6,Synthetic
6012,2025-05-15,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1080.2,Synthetic
6024,2025-05-16,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1088.0,Synthetic
6036,2025-05-17,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1087.6,Synthetic
6048,2025-05-18,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1144.3,Synthetic
6060,2025-05-19,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1077.0,Synthetic
6072,2025-05-20,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1107.6,Synthetic
6084,2025-05-21,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1132.6,Synthetic
6096,2025-05-22,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1113.8,Synthetic
6108,2025-05-23,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1123.3,Synthetic
6120,2025-05-24,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1077.7,Synthetic
6132,2025-05-25,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1131.7,Synthetic
6144,2025-05-26,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1090.1,Synthetic
6156,2025-05-27,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1098.4,Synthetic
6168,2025-05-28,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1115.7,Synthetic
6180,2025-05-29,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,No,1109.9,Synthetic
6192,2025-05-30,URAN END,Heera-Uran Complex,15.2,Estimated,14.7,Yes,1102.6,Synthetic
6204,2025-05-31,URAN END,Heera-Uran Complex,14.8,Estimated,14.7,Yes,1078.2,Synthetic
6216,2025-06-01,URAN END,Heera-Uran Complex,15.3,Estimated,14.7,Yes,1088.6,Synthetic
6228,2025-06-02,URAN END,Heera-Uran Complex,15.8,Estimated,14.7,Yes,1093.9,Synthetic
6240,2025-06-03,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1054.3,Synthetic
6252,2025-06-04,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1083.1,Synthetic
6264,2025-06-05,URAN END,Heera-Uran Complex,15.8,Estimated,14.7,Yes,1102.4,Synthetic
6276,2025-06-06,URAN END,Heera-Uran Complex,15.4,Estimated,14.7,Yes,1049.2,Synthetic
6288,2025-06-07,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1132.3,Synthetic
6300,2025-06-08,URAN END,Heera-Uran Complex,15.2,Estimated,14.7,Yes,1131.2,Synthetic
6312,2025-06-09,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1050.8,Synthetic
6324,2025-06-10,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1134.7,Synthetic
6336,2025-06-11,URAN END,Heera-Uran Complex,15.1,Estimated,14.7,Yes,1081.7,Synthetic
6348,2025-06-12,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1101.3,Synthetic
6360,2025-06-13,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1070.1,Synthetic
6372,2025-06-14,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1115.0,Synthetic
6384,2025-06-15,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1096.8,Synthetic
6396,2025-06-16,URAN END,Heera-Uran Complex,15.2,Estimated,14.7,Yes,1052.7,Synthetic
6408,2025-06-17,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1043.2,Synthetic
6420,2025-06-18,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1032.3,Synthetic
6432,2025-06-19,URAN END,Heera-Uran Complex,15.9,Estimated,14.7,Yes,1076.6,Synthetic
6444,2025-06-20,URAN END,Heera-Uran Complex,14.9,Estimated,14.7,Yes,1094.2,Synthetic
6456,2025-06-21,URAN END,Heera-Uran Complex,15.1,Estimated,14.7,Yes,1094.0,Synthetic
6468,2025-06-22,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1070.5,Synthetic
6480,2025-06-23,URAN END,Heera-Uran Complex,14.8,Estimated,14.7,Yes,1035.1,Synthetic
6492,2025-06-24,URAN END,Heera-Uran Complex,15.2,Estimated,14.7,Yes,1046.6,Synthetic
6504,2025-06-25,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1107.4,Synthetic
6516,2025-06-26,URAN END,Heera-Uran Complex,15.3,Estimated,14.7,Yes,1049.7,Synthetic
6528,2025-06-27,URAN END,Heera-Uran Complex,14.8,Estimated,14.7,Yes,1071.7,Synthetic
6540,2025-06-28,URAN END,Heera-Uran Complex,15.0,Estimated,14.7,Yes,1030.2,Synthetic
6552,2025-06-29,URAN END,Heera-Uran Complex,14.8,Estimated,14.7,Yes,1075.2,Synthetic
6564,2025-06-30,URAN END,Heera-Uran Complex,16.3,Estimated,14.7,Yes,1039.2,Synthetic
6576,2025-07-01,URAN END,Heera-Uran Complex,15.2,Estimated,14.7,Yes,1092.6,Synthetic
6588,2025-07-02,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1085.8,Synthetic
6600,2025-07-03,URAN END,Heera-Uran Complex,15.7,Estimated,14.7,Yes,1037.9,Synthetic
6612,2025-07-04,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1054.6,Synthetic
6624,2025-07-05,URAN END,Heera-Uran Complex,15.4,Estimated,14.7,Yes,1035.5,Synthetic
6636,2025-07-06,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1011.1,Synthetic
6648,2025-07-07,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1027.6,Synthetic
6660,2025-07-08,URAN END,Heera-Uran Complex,15.5,Estimated,14.7,Yes,1054.6,Synthetic
6672,2025-07-09,URAN END,Heera-Uran Complex,15.8,Estimated,14.7,Yes,1055.4,Synthetic
6684,2025-07-10,URAN END,Heera-Uran Complex,15.5,Estimated,14.7,Yes,1050.5,Synthetic
6696,2025-07-11,URAN END,Heera-Uran Complex,15.4,Estimated,14.7,Yes,1035.7,Synthetic
6708,2025-07-12,URAN END,Heera-Uran Complex,15.3,Estimated,14.7,Yes,1073.7,Synthetic
6720,2025-07-13,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,1049.0,Synthetic
6732,2025-07-14,URAN END,Heera-Uran Complex,15.1,Estimated,14.7,Yes,1065.2,Synthetic
6744,2025-07-15,URAN END,Heera-Uran Complex,15.3,Estimated,14.7,Yes,985.3,Synthetic
6756,2025-07-16,URAN END,Heera-Uran Complex,16.2,Estimated,14.7,Yes,912.1,Synthetic
6768,2025-07-17,URAN END,Heera-Uran Complex,15.8,Estimated,14.7,Yes,1043.8,Synthetic
6780,2025-07-18,URAN END,Heera-Uran Complex,14.7,Estimated,14.7,Yes,996.1,Synthetic
6792,2025-07-19,URAN END,Heera-Uran Complex,15.9,Estimated,14.7,Yes,1025.3,Synthetic
6804,2025-07-20,URAN END,Heera-Uran Complex,15.5,Estimated,14.7,Yes,1023.7,Synthetic
6816,2025-07-21,URAN END,Heera-Uran Complex,15.4,Estimated,14.7,Yes,1081.6,Synthetic
6828,2025-07-22,URAN END,Heera-Uran Complex,16.2,Estimated,14.7,Yes,1038.5,Synthetic
6840,2025-07-23,URAN END,Heera-Uran Complex,16.5,Estimated,14.7,Yes,1028.2,Synthetic
6852,2025-07-24,URAN END,Heera-Uran Complex,16.4,Estimated,14.7,Yes,1048.1,Synthetic
6864,2025-07-25,URAN END,Heera-Uran Complex,15.4,Estimated,14.7,Yes,1038.7,Synthetic
6876,2025-07-26,URAN END,Heera-Uran Complex,15.8,Estimated,14.7,Yes,1009.6,Synthetic
6888,2025-07-27,URAN END,Heera-Uran Complex,16.2,Estimated,14.7,Yes,1052.7,Synthetic
6900,2025-07-28,URAN END,Heera-Uran Complex,16.7,Estimated,14.7,Yes,981.8,Synthetic
6912,2025-07-29,URAN END,Heera-Uran Complex,15.8,Estimated,14.7,Yes,1029.8,Synthetic
6924,2025-07-30,URAN END,Heera-Uran Complex,16.1,Estimated,14.7,Yes,969.6,Synthetic
6936,2025-07-31,URAN END,Heera-Uran Complex,15.6,Estimated,14.7,Yes,1024.8,Synthetic
6948,2025-08-01,URAN END,Heera-Uran Complex,15.6,Estimated,14.7,Yes,1023.2,Synthetic
6960,2025-08-02,URAN END,Heera-Uran Complex,16.8,Estimated,14.7,Yes,1059.5,Synthetic
6972,2025-08-03,URAN END,Heera-Uran Complex,17.2,Estimated,14.7,Yes,957.9,Synthetic
6984,2025-08-04,URAN END,Heera-Uran Complex,16.4,Estimated,14.7,Yes,990.5,Synthetic
6996,2025-08-05,URAN END,Heera-Uran Complex,17.1,Estimated,14.7,Yes,1028.0,Synthetic
7008,2025-08-06,URAN END,Heera-Uran Complex,16.8,Estimated,14.7,Yes,1013.9,Synthetic
7020,2025-08-07,URAN END,Heera-Uran Complex,16.3,Estimated,14.7,Yes,1011.1,Synthetic
7032,2025-08-08,URAN END,Heera-Uran Complex,16.9,Estimated,14.7,Yes,972.0,Synthetic
7044,2025-08-09,URAN END,Heera-Uran Complex,17.7,Estimated,14.7,Yes,977.0,Synthetic
7056,2025-08-10,URAN END,Heera-Uran Complex,16.9,Estimated,14.7,Yes,1035.6,Synthetic
7068,2025-08-11,URAN END,Heera-Uran Complex,17.9,Estimated,14.7,Yes,989.5,Synthetic
7080,2025-08-12,URAN END,Heera-Uran Complex,15.5,Estimated,14.7,Yes,1015.6,Synthetic
7092,2025-08-13,URAN END,Heera-Uran Complex,17.6,Estimated,14.7,Yes,987.0,Synthetic
7104,2025-08-14,URAN END,Heera-Uran Complex,17.3,Estimated,14.7,Yes,955.8,Synthetic
7116,2025-08-15,URAN END,Heera-Uran Complex,17.1,Estimated,14.7,Yes,1018.7,Synthetic
7128,2025-08-16,URAN END,Heera-Uran Complex,17.5,Estimated,14.7,Yes,1002.3,Synthetic
7140,2025-08-17,URAN END,Heera-Uran Complex,16.3,Actual,14.7,Yes,1062.1,Synthetic
7152,2025-08-18,URAN END,Heera-Uran Complex,17.5,Actual,17.6,Yes,954.9,Synthetic
7164,2025-08-19,URAN END,Heera-Uran Complex,17.9,Actual,17.6,Yes,1005.6,Synthetic
7176,2025-08-20,URAN END,Heera-Uran Complex,18.7,Actual,14.7,Yes,937.0,Synthetic
7188,2025-08-21,URAN END,Heera-Uran Complex,17.6,Actual,16.2,Yes,985.3,Synthetic
7200,2025-08-22,URAN END,Heera-Uran Complex,17.6,Actual,16.5,Yes,1008.2,Synthetic
7212,2025-08-23,URAN END,Heera-Uran Complex,17.9,Actual,13.8,Yes,915.8,Synthetic
7224,2025-08-24,URAN END,Heera-Uran Complex,18.8,Actual,13.6,Yes,964.0,Synthetic
7236,2025-08-25,URAN END,Heera-Uran Complex,18.6,Actual,12.8,Yes,953.6,Synthetic
7248,2025-08-26,URAN END,Heera-Uran Complex,18.2,Actual,13.6,Yes,950.7,Synthetic
7260,2025-08-27,URAN END,Heera-Uran Complex,19.0,Actual,13.1,Yes,976.4,Synthetic
7272,2025-08-28,URAN END,Heera-Uran Complex,18.9,Actual,15.8,Yes,997.1,Synthetic
7284,2025-08-29,URAN END,Heera-Uran Complex,19.5,Actual,12.8,Yes,956.1,Synthetic
7296,2025-08-30,URAN END,Heera-Uran Complex,18.7,Actual,10.6,Yes,969.4,Synthetic
7308,2025-08-31,URAN END,Heera-Uran Complex,19.1,Actual,12.8,Yes,963.2,Synthetic
7320,2025-09-01,URAN END,Heera-Uran Complex,19.2,Actual,16.2,Yes,958.2,Synthetic
7332,2025-09-02,URAN END,Heera-Uran Complex,18.7,Actual,16.2,Yes,928.5,Synthetic
7344,2025-09-03,URAN END,Heera-Uran Complex,19.9,Actual,16.1,Yes,983.3,Synthetic
7356,2025-09-04,URAN END,Heera-Uran Complex,20.1,Actual,15.4,Yes,957.7,Synthetic
7368,2025-09-05,URAN END,Heera-Uran Complex,20.1,Actual,16.1,Yes,959.4,Synthetic
7380,2025-09-06,URAN END,Heera-Uran Complex,20.2,Actual,16.0,Yes,923.5,Synthetic
7392,2025-09-07,URAN END,Heera-Uran Complex,19.6,Actual,16.0,Yes,935.7,Synthetic
7404,2025-09-08,URAN END,Heera-Uran Complex,20.4,Actual,15.3,Yes,937.9,Synthetic
7416,2025-09-09,URAN END,Heera-Uran Complex,20.7,Actual,15.6,Yes,896.8,Synthetic
7428,2025-09-10,URAN END,Heera-Uran Complex,20.6,Actual,14.6,Yes,891.9,Synthetic
7440,2025-09-11,URAN END,Heera-Uran Complex,21.2,Actual,14.6,Yes,918.0,Synthetic
7452,2025-09-12,URAN END,Heera-Uran Complex,21.8,Actual,16.5,Yes,944.8,Synthetic
7464,2025-09-13,URAN END,Heera-Uran Complex,22.9,Actual,16.3,Yes,904.6,Synthetic
7476,2025-09-14,URAN END,Heera-Uran Complex,22.1,Actual,16.3,Yes,897.8,Synthetic
7488,2025-09-15,URAN END,Heera-Uran Complex,22.4,Actual,15.3,Yes,900.7,Synthetic
7500,2025-09-16,URAN END,Heera-Uran Complex,22.5,Actual,15.3,Yes,909.0,Synthetic
7512,2025-09-17,URAN END,Heera-Uran Complex,21.6,Actual,16.3,Yes,915.8,Synthetic
7524,2025-09-18,URAN END,Heera-Uran Complex,23.0,Actual,16.3,Yes,976.0,Synthetic
7536,2025-09-19,URAN END,Heera-Uran Complex,23.3,Actual,15.8,Yes,942.5,Synthetic
7548,2025-09-20,URAN END,Heera-Uran Complex,25.0,Actual,15.8,Yes,930.4,Synthetic
7560,2025-09-21,URAN END,Heera-Uran Complex,23.7,Actual,15.8,Yes,940.9,Synthetic
7572,2025-09-22,URAN END,Heera-Uran Complex,24.3,Actual,16.8,Yes,877.4,Synthetic
7584,2025-09-23,URAN END,Heera-Uran Complex,24.4,Actual,16.1,Yes,869.7,Synthetic
7596,2025-09-24,URAN END,Heera-Uran Complex,24.1,Actual,16.8,Yes,873.4,Synthetic
7608,2025-09-25,URAN END,Heera-Uran Complex,25.8,Actual,14.8,Yes,928.3,Synthetic
7620,2025-09-26,URAN END,Heera-Uran Complex,25.9,Actual,15.5,Yes,876.3,Synthetic
7632,2025-09-27,URAN END,Heera-Uran Complex,26.2,Actual,15.4,Yes,854.7,Synthetic
7644,2025-09-28,URAN END,Heera-Uran Complex,25.5,Actual,14.7,Yes,879.5,Synthetic
7656,2025-09-29,URAN END,Heera-Uran Complex,27.3,Actual,14.6,Yes,873.4,Synthetic
7668,2025-09-30,URAN END,Heera-Uran Complex,25.9,Actual,15.5,Yes,893.7,Synthetic
7680,2025-10-01,URAN END,Heera-Uran Complex,27.5,Actual,15.3,Yes,883.0,Synthetic
7692,2025-10-02,URAN END,Heera-Uran Complex,28.8,Actual,15.7,Yes,846.3,Synthetic
7704,2025-10-03,URAN END,Heera-Uran Complex,27.3,Actual,18.2,Yes,893.3,Synthetic
7716,2025-10-04,URAN END,Heera-Uran Complex,28.0,Actual,18.2,Yes,853.6,Synthetic
7728,2025-10-05,URAN END,Heera-Uran Complex,28.8,Actual,16.1,Yes,860.7,Synthetic
7740,2025-10-06,URAN END,Heera-Uran Complex,28.8,Actual,15.8,Yes,881.4,Synthetic
7752,2025-10-07,URAN END,Heera-Uran Complex,28.6,Actual,16.1,Yes,847.1,Synthetic
7764,2025-10-08,URAN END,Heera-Uran Complex,30.0,Actual,14.8,Yes,840.2,Synthetic
7776,2025-10-09,URAN END,Heera-Uran Complex,29.7,Actual,14.3,Yes,870.6,Synthetic
7788,2025-10-10,URAN END,Heera-Uran Complex,31.1,Actual,15.7,Yes,824.7,Synthetic
7800,2025-10-11,URAN END,Heera-Uran Complex,30.7,Actual,15.6,Yes,837.9,Synthetic
7812,2025-10-12,URAN END,Heera-Uran Complex,32.7,Actual,15.2,Yes,849.4,Synthetic
7824,2025-10-13,URAN END,Heera-Uran Complex,31.7,Actual,17.0,Yes,891.8,Synthetic
7836,2025-10-14,URAN END,Heera-Uran Complex,32.5,Actual,15.6,Yes,849.7,Synthetic
7848,2025-10-15,URAN END,Heera-Uran Complex,33.6,Actual,15.8,Yes,839.1,Synthetic
7860,2025-10-16,URAN END,Heera-Uran Complex,32.9,Actual,15.3,Yes,843.5,Synthetic
7872,2025-10-17,URAN END,Heera-Uran Complex,34.3,Actual,15.0,Yes,795.0,Synthetic
7884,2025-10-18,URAN END,Heera-Uran Complex,35.4,Actual,15.3,Yes,817.1,Synthetic
7896,2025-10-19,URAN END,Heera-Uran Complex,34.2,Actual,15.3,Yes,819.3,Synthetic
7908,2025-10-20,URAN END,Heera-Uran Complex,35.8,Actual,15.3,Yes,817.9,Synthetic
7920,2025-10-21,URAN END,Heera-Uran Complex,36.3,Actual,15.3,Yes,809.2,Synthetic
7932,2025-10-22,URAN END,Heera-Uran Complex,37.2,Actual,13.2,Yes,809.5,Synthetic
7944,2025-10-23,URAN END,Heera-Uran Complex,36.5,Actual,14.6,Yes,795.7,Synthetic
7956,2025-10-24,URAN END,Heera-Uran Complex,37.0,Actual,16.0,Yes,800.9,Synthetic
7968,2025-10-25,URAN END,Heera-Uran Complex,38.6,Actual,16.0,Yes,760.6,Synthetic
7980,2025-10-26,URAN END,Heera-Uran Complex,39.1,Actual,15.3,Yes,778.4,Synthetic
7992,2025-10-27,URAN END,Heera-Uran Complex,39.6,Actual,15.7,Yes,814.9,Synthetic
8004,2025-10-28,URAN END,Heera-Uran Complex,40.2,Actual,15.4,Yes,785.5,Synthetic
8016,2025-10-29,URAN END,Heera-Uran Complex,40.1,Actual,15.4,Yes,777.1,Synthetic
8028,2025-10-30,URAN END,Heera-Uran Complex,41.3,Actual,14.3,Yes,813.9,Synthetic
8040,2025-10-31,URAN END,Heera-Uran Complex,41.9,Actual,15.2,Yes,734.6,Synthetic
8052,2025-11-01,URAN END,Heera-Uran Complex,41.8,Actual,16.6,Yes,740.0,Synthetic
8064,2025-11-02,URAN END,Heera-Uran Complex,44.0,Actual,15.6,Yes,791.2,Synthetic
8076,2025-11-03,URAN END,Heera-Uran Complex,43.7,Actual,15.6,Yes,754.3,Synthetic
8088,2025-11-04,URAN END,Heera-Uran Complex,43.3,Actual,15.1,Yes,749.0,Synthetic
8100,2025-11-05,URAN END,Heera-Uran Complex,45.0,Actual,16.4,Yes,717.5,Synthetic
8112,2025-11-06,URAN END,Heera-Uran Complex,44.6,Actual,16.4,Yes,755.6,Synthetic
8124,2025-11-07,URAN END,Heera-Uran Complex,46.2,Actual,16.4,Yes,748.0,Synthetic
8136,2025-11-08,URAN END,Heera-Uran Complex,47.0,Actual,13.7,Yes,706.7,Synthetic
8148,2025-11-09,URAN END,Heera-Uran Complex,46.4,Actual,13.7,Yes,730.0,Synthetic
8160,2025-11-10,URAN END,Heera-Uran Complex,48.1,Actual,14.6,Yes,715.7,Synthetic
8172,2025-11-11,URAN END,Heera-Uran Complex,48.4,Actual,14.6,Yes,726.0,Synthetic
8184,2025-11-12,URAN END,Heera-Uran Complex,49.2,Actual,14.6,Yes,691.3,Synthetic
8196,2025-11-13,URAN END,Heera-Uran Complex,50.4,Actual,14.6,Yes,734.5,Synthetic
8208,2025-11-14,URAN END,Heera-Uran Complex,49.7,Actual,15.6,Yes,730.4,Synthetic
8220,2025-11-15,URAN END,Heera-Uran Complex,50.0,Actual,15.7,Yes,700.6,Synthetic
8232,2025-11-16,URAN END,Heera-Uran Complex,50.5,Actual,14.8,Yes,700.2,Synthetic
8244,2025-11-17,URAN END,Heera-Uran Complex,51.1,Actual,14.8,Yes,697.8,Synthetic
8256,2025-11-18,URAN END,Heera-Uran Complex,52.1,Actual,14.8,Yes,678.3,Synthetic
8268,2025-11-19,URAN END,Heera-Uran Complex,52.9,Actual,14.1,Yes,680.2,Synthetic
8280,2025-11-20,URAN END,Heera-Uran Complex,53.4,Actual,14.1,Yes,680.3,Synthetic
8292,2025-11-21,URAN END,Heera-Uran Complex,54.3,Actual,15.7,Yes,713.1,Synthetic
8304,2025-11-22,URAN END,Heera-Uran Complex,54.4,Actual,15.7,Yes,698.1,Synthetic
8316,2025-11-23,URAN END,Heera-Uran Complex,55.8,Actual,14.3,Yes,689.4,Synthetic
8328,2025-11-24,URAN END,Heera-Uran Complex,55.3,Actual,14.6,Yes,679.9,Synthetic
8340,2025-11-25,URAN END,Heera-Uran Complex,57.6,Actual,15.2,Yes,637.3,Synthetic
8352,2025-11-26,URAN END,Heera-Uran Complex,56.9,Actual,14.2,Yes,661.4,Synthetic
8364,2025-11-27,URAN END,Heera-Uran Complex,56.5,Actual,14.2,Yes,682.9,Synthetic
8376,2025-11-28,URAN END,Heera-Uran Complex,56.9,Actual,14.7,Yes,635.7,Synthetic
8388,2025-11-29,URAN END,Heera-Uran Complex,58.4,Actual,14.2,Yes,664.4,Synthetic
8400,2025-11-30,URAN END,Heera-Uran Complex,58.4,Actual,14.7,Yes,696.5,Synthetic
8412,2025-12-01,URAN END,Heera-Uran Complex,59.5,Actual,14.3,Yes,665.0,Synthetic
8424,2025-12-02,URAN END,Heera-Uran Complex,59.8,Actual,14.2,Yes,669.4,Synthetic
8436,2025-12-03,URAN END,Heera-Uran Complex,60.0,Actual,15.3,Yes,644.5,Synthetic
8448,2025-12-04,URAN END,Heera-Uran Complex,60.0,Actual,15.3,Yes,658.1,Synthetic
8460,2025-12-05,URAN END,Heera-Uran Complex,60.1,Actual,14.1,Yes,624.5,Synthetic
8472,2025-12-06,URAN END,Heera-Uran Complex,61.2,Actual,15.3,Yes,646.7,Synthetic
8484,2025-12-07,URAN END,Heera-Uran Complex,62.4,Actual,14.1,Yes,636.9,Synthetic
8496,2025-12-08,URAN END,Heera-Uran Complex,62.5,Actual,14.6,Yes,628.7,Synthetic
8508,2025-12-09,URAN END,Heera-Uran Complex,62.0,Actual,15.8,Yes,649.8,Synthetic
8520,2025-12-10,URAN END,Heera-Uran Complex,63.3,Actual,15.1,Yes,607.6,Synthetic
8532,2025-12-11,URAN END,Heera-Uran Complex,63.8,Actual,15.1,Yes,610.8,Synthetic
8544,2025-12-12,URAN END,Heera-Uran Complex,63.5,Actual,15.2,Yes,616.8,Synthetic
8556,2025-12-13,URAN END,Heera-Uran Complex,64.5,Actual,14.7,Yes,590.3,Synthetic
8568,2025-12-14,URAN END,Heera-Uran Complex,64.8,Actual,15.2,Yes,611.0,Synthetic
8580,2025-12-15,URAN END,Heera-Uran Complex,64.5,Actual,15.2,Yes,576.3,Synthetic
8592,2025-12-16,URAN END,Heera-Uran Complex,65.8,Actual,14.1,Yes,619.0,Synthetic
8604,2025-12-17,URAN END,Heera-Uran Complex,66.3,Actual,13.7,Yes,597.7,Synthetic
8616,2025-12-18,URAN END,Heera-Uran Complex,66.9,Actual,14.7,Yes,583.7,Synthetic
8628,2025-12-19,URAN END,Heera-Uran Complex,67.3,Actual,14.2,Yes,575.4,Synthetic
8640,2025-12-20,URAN END,Heera-Uran Complex,66.1,Actual,13.8,Yes,591.5,Synthetic
8652,2025-12-21,URAN END,Heera-Uran Complex,66.7,Actual,15.2,Yes,604.1,Synthetic
8664,2025-12-22,URAN END,Heera-Uran Complex,67.9,Actual,14.3,Yes,594.6,Synthetic
8676,2025-12-23,URAN END,Heera-Uran Complex,68.3,Actual,15.5,Yes,569.9,Synthetic
8688,2025-12-24,URAN END,Heera-Uran Complex,68.6,Actual,16.2,Yes,565.2,Synthetic
8700,2025-12-25,URAN END,Heera-Uran Complex,70.9,Actual,15.0,Yes,578.7,Synthetic
8712,2025-12-26,URAN END,Heera-Uran Complex,69.2,Actual,14.9,Yes,563.0,Synthetic
8724,2025-12-27,URAN END,Heera-Uran Complex,69.8,Actual,14.2,Yes,572.7,Synthetic
8736,2025-12-28,URAN END,Heera-Uran Complex,70.0,Actual,13.9,Yes,572.1,Synthetic
8748,2025-12-29,URAN END,Heera-Uran Complex,70.1,Actual,14.7,Yes,574.1,Synthetic
8760,2025-12-30,URAN END,Heera-Uran Complex,69.8,Actual,14.5,Yes,584.3,Synthetic
8772,2025-12-31,URAN END,Heera-Uran Complex,70.7,Actual,14.7,Yes,542.9,Synthetic
8784,2026-01-01,URAN END,Heera-Uran Complex,70.0,Actual,14.7,Yes,534.7,Synthetic
8796,2026-01-02,URAN END,Heera-Uran Complex,70.6,Actual,14.2,Yes,553.9,Synthetic
8808,2026-01-03,URAN END,Heera-Uran Complex,70.6,Actual,14.6,Yes,593.2,Synthetic
8820,2026-01-04,URAN END,Heera-Uran Complex,71.2,Actual,14.1,Yes,592.9,Synthetic
8832,2026-01-05,URAN END,Heera-Uran Complex,72.8,Actual,14.3,Yes,580.5,Synthetic
8844,2026-01-06,URAN END,Heera-Uran Complex,70.5,Actual,14.7,Yes,557.9,Synthetic
8856,2026-01-07,URAN END,Heera-Uran Complex,72.2,Actual,14.2,Yes,522.4,Synthetic
8868,2026-01-08,URAN END,Heera-Uran Complex,71.0,Actual,14.2,Yes,518.1,Synthetic
8880,2026-01-09,URAN END,Heera-Uran Complex,71.9,Actual,13.9,Yes,541.9,Synthetic
8892,2026-01-10,URAN END,Heera-Uran Complex,73.1,Actual,13.7,Yes,542.2,Synthetic
8904,2026-01-11,URAN END,Heera-Uran Complex,72.6,Actual,14.8,Yes,568.6,Synthetic
8916,2026-01-12,URAN END,Heera-Uran Complex,72.1,Actual,14.8,Yes,563.4,Synthetic
8928,2026-01-13,URAN END,Heera-Uran Complex,72.5,Actual,14.0,Yes,550.1,Synthetic
8940,2026-01-14,URAN END,Heera-Uran Complex,73.5,Actual,15.1,Yes,526.3,Synthetic
8952,2026-01-15,URAN END,Heera-Uran Complex,72.8,Actual,15.8,Yes,527.9,Synthetic
8964,2026-01-16,URAN END,Heera-Uran Complex,73.6,Actual,13.9,Yes,543.0,Synthetic
